org_id,period,dengue_cases,org_name,t2m_mean_c_month,tp_sum_mm_month,rh2m_mean_month,population,population_year
LAO_ADM1_0011,1998-10,0.0,SALAVAN,23.267163350820475,4.272326768102583,84.5520928769034,288946.0537888706,2020
LAO_ADM1_0011,1998-11,0.0,SALAVAN,22.419257474943887,6.8045482490823055,81.97326401483262,288946.0537888706,2020
LAO_ADM1_0011,1998-12,0.0,SALAVAN,20.23168335524701,1.7607355464193912,79.5187012472387,288946.0537888706,2020
LAO_ADM1_0011,1999-01,0.0,SALAVAN,20.723470336551618,0.6678830250119392,73.92827423439691,288946.0537888706,2020
LAO_ADM1_0011,1999-02,0.0,SALAVAN,22.775535563783702,0.3390438017314531,62.81083867089313,288946.0537888706,2020
LAO_ADM1_0011,1999-03,0.0,SALAVAN,25.810812713957052,2.37813883990459,68.42860297276349,288946.0537888706,2020
LAO_ADM1_0011,1999-04,0.0,SALAVAN,25.13362266231146,5.642840713473254,78.3671623690606,288946.0537888706,2020
LAO_ADM1_0011,1999-05,0.0,SALAVAN,24.195984722359633,8.67825558387934,87.59658007997511,288946.0537888706,2020
LAO_ADM1_0011,1999-06,0.0,SALAVAN,24.373866366813864,6.157797079446932,86.19048496856503,288946.0537888706,2020
LAO_ADM1_0011,1999-07,0.0,SALAVAN,24.369880035618415,11.689748507852077,86.66923621676699,288946.0537888706,2020
LAO_ADM1_0011,1999-08,0.0,SALAVAN,24.13777751170735,7.530804513303688,87.36395069611324,288946.0537888706,2020
LAO_ADM1_0011,1999-09,0.0,SALAVAN,23.536246475170397,8.634993585919982,89.1749793951411,288946.0537888706,2020
LAO_ADM1_0011,1999-10,0.0,SALAVAN,23.244613243316707,6.84571003816789,87.47260033455757,288946.0537888706,2020
LAO_ADM1_0011,1999-11,0.0,SALAVAN,22.14280019508054,7.10221796316003,83.26656137828094,288946.0537888706,2020
LAO_ADM1_0011,1999-12,0.0,SALAVAN,17.74629015774603,3.030225604174008,78.00266787237766,288946.0537888706,2020
LAO_ADM1_0011,2000-01,0.0,SALAVAN,21.395211504677512,0.7220559176397012,71.81129056485507,288946.0537888706,2020
LAO_ADM1_0011,2000-02,0.0,SALAVAN,21.727972040259164,1.4960844626651182,69.18785483937768,288946.0537888706,2020
LAO_ADM1_0011,2000-03,0.0,SALAVAN,25.032142335535987,1.5345500667779046,66.91114714301239,288946.0537888706,2020
LAO_ADM1_0011,2000-04,0.0,SALAVAN,24.9589565651416,6.293866504888925,81.46148574149382,288946.0537888706,2020
LAO_ADM1_0011,2000-05,0.0,SALAVAN,24.489376613313297,9.290436420106376,88.1883151308001,288946.0537888706,2020
LAO_ADM1_0011,2000-06,0.0,SALAVAN,24.408851001112303,8.741763012487775,86.94872973291241,288946.0537888706,2020
LAO_ADM1_0011,2000-07,0.0,SALAVAN,23.779289783562763,10.466876387094551,89.2064909664866,288946.0537888706,2020
LAO_ADM1_0011,2000-08,0.0,SALAVAN,24.156519406468824,16.39209560300391,87.92710209450107,288946.0537888706,2020
LAO_ADM1_0011,2000-09,0.0,SALAVAN,23.34072128136124,7.834857881880668,89.00750765489235,288946.0537888706,2020
LAO_ADM1_0011,2000-10,0.0,SALAVAN,23.029418599786457,6.30666303585136,87.18666636765673,288946.0537888706,2020
LAO_ADM1_0011,2000-11,0.0,SALAVAN,21.17778893333505,1.797207886718298,78.37396765518085,288946.0537888706,2020
LAO_ADM1_0011,2000-12,0.0,SALAVAN,21.261608097585874,1.2172579449954664,75.91825107848726,288946.0537888706,2020
LAO_ADM1_0011,2001-01,0.0,SALAVAN,22.798757336814408,0.4222888115663841,68.15939760796589,288946.0537888706,2020
LAO_ADM1_0011,2001-02,0.0,SALAVAN,23.053626743836002,0.5401327535278778,62.922145800663586,288946.0537888706,2020
LAO_ADM1_0011,2001-03,0.0,SALAVAN,24.764018562055472,3.180007762231801,70.44548965492474,288946.0537888706,2020
LAO_ADM1_0011,2001-04,0.0,SALAVAN,27.018681608303805,2.527733551287265,70.79445902383429,288946.0537888706,2020
