time_period,location,location_name,disease_cases,rainfall,mean_temperature,population
1999-02,VN-39,Đồng Nai,84,0.4065721457308186,25.94898077639055,2626250
1999-03,VN-39,Đồng Nai,53,1.2035664529532029,27.46458968394282,2626250
1999-04,VN-39,Đồng Nai,75,9.391964126411589,26.153654897282603,2626250
1999-05,VN-39,Đồng Nai,83,9.353646128864822,25.83077818425228,2626250
1999-06,VN-39,Đồng Nai,83,11.808515826371003,25.315301065274493,2626250
1999-07,VN-39,Đồng Nai,35,12.463687418502376,25.223694846479265,2626250
1999-08,VN-39,Đồng Nai,69,8.531313655134692,25.533638314173388,2626250
1999-09,VN-39,Đồng Nai,29,7.962390591510271,25.630981576458883,2626250
1999-10,VN-39,Đồng Nai,28,8.352730058714819,25.29339571001266,2626250
1999-11,VN-39,Đồng Nai,22,7.028632921145987,24.879962713252247,2626250
1999-12,VN-39,Đồng Nai,11,4.935209692418333,23.60308535987228,2626250
2000-01,VN-39,Đồng Nai,10,0.5934496152367844,25.5556235036011,2626250
2000-02,VN-39,Đồng Nai,11,1.108681156962245,26.014243468622663,2626250
2000-03,VN-39,Đồng Nai,7,1.9400633263542484,26.906352341579307,2626250
2000-04,VN-39,Đồng Nai,13,3.218595361271153,27.119784047323776,2626250
2000-05,VN-39,Đồng Nai,57,9.197858379851752,26.56493395594609,2626250
2000-06,VN-39,Đồng Nai,51,11.050159518037452,25.64633655595686,2626250
2000-07,VN-39,Đồng Nai,37,10.651014412884114,25.427090815815383,2626250
2000-08,VN-39,Đồng Nai,36,11.157036516662863,25.436517628200228,2626250
2000-09,VN-39,Đồng Nai,27,8.06825701197065,25.51676270955844,2626250
2000-10,VN-39,Đồng Nai,15,13.12985234521355,24.822635004866125,2626250
2000-11,VN-39,Đồng Nai,14,5.19361896001581,25.225539980772925,2626250
2000-12,VN-39,Đồng Nai,16,4.1179463007797255,24.81095970387308,2626250
2001-01,VN-39,Đồng Nai,23,1.1719965534804822,24.97925284528884,2626250
2001-02,VN-39,Đồng Nai,45,0.7171668959154716,25.980288227598376,2626250
2001-03,VN-39,Đồng Nai,30,3.398883171149038,26.997722733883275,2626250
2001-04,VN-39,Đồng Nai,66,2.325681049209366,27.835063626762743,2626250
2001-05,VN-39,Đồng Nai,70,6.948728924642866,27.2041790843508,2626250
2001-06,VN-39,Đồng Nai,179,11.129875744047096,25.843907954118503,2626250
2001-07,VN-39,Đồng Nai,159,7.978082264879004,25.937181509548456,2626250
2001-08,VN-39,Đồng Nai,141,12.981771247666648,25.499927531098315,2626250
2001-09,VN-39,Đồng Nai,133,8.974566941792489,25.914632575171552,2626250
2001-10,VN-39,Đồng Nai,148,10.224801596374345,25.356468771519463,2626250
2001-11,VN-39,Đồng Nai,0,2.294558203773753,24.62818812019112,2626250
2001-12,VN-39,Đồng Nai,126,0.7100358523885992,25.458106281802557,2626250
2002-01,VN-39,Đồng Nai,65,0.0259828395572934,26.167669665509692,2626250
2002-02,VN-39,Đồng Nai,56,0.0429522046527497,26.936251784054427,2626250
2002-03,VN-39,Đồng Nai,77,0.2247027019600107,28.02796638247802,2626250
2002-04,VN-39,Đồng Nai,108,1.124594382757126,28.93935198726445,2626250
2002-05,VN-39,Đồng Nai,190,5.13743903721844,28.59361364170908,2626250
2002-06,VN-39,Đồng Nai,309,10.94692102501989,26.30537661443052,2626250
2002-07,VN-39,Đồng Nai,514,8.146988294443448,26.545882495271385,2626250
2002-08,VN-39,Đồng Nai,585,11.20288287103679,25.48030867422388,2626250
2002-09,VN-39,Đồng Nai,507,11.523789849164674,25.3942658385696,2626250
2002-10,VN-39,Đồng Nai,394,7.474376305665546,25.550768549268756,2626250
2002-11,VN-39,Đồng Nai,260,7.177739969175181,25.191086918573287,2626250
2002-12,VN-39,Đồng Nai,170,3.4795967073794007,25.584469627207245,2626250
2003-01,VN-39,Đồng Nai,126,0.0272075047600634,24.906228514695577,2626250
2003-02,VN-39,Đồng Nai,103,0.0879456168618821,26.910845560485257,2626250
2003-03,VN-39,Đồng Nai,58,0.4751335611493119,28.174208510781,2626250
2003-04,VN-39,Đồng Nai,88,0.6836706025180765,29.03645007443765,2626250
2003-05,VN-39,Đồng Nai,83,11.54652690987441,26.652133794593464,2626250
2003-06,VN-39,Đồng Nai,166,9.086125021169856,26.169595812909225,2626250
2003-07,VN-39,Đồng Nai,196,10.768945945728786,25.6410208877158,2626250
2003-08,VN-39,Đồng Nai,231,11.300629587686382,25.781384068675248,2626250
2003-09,VN-39,Đồng Nai,204,12.697353308367603,25.327148178511862,2626250
2003-10,VN-39,Đồng Nai,186,9.84768977463941,25.206702237315536,2626250
2003-11,VN-39,Đồng Nai,195,3.084845708930116,25.76911137119493,2626250
2003-12,VN-39,Đồng Nai,170,0.6291142847986984,24.883601937184203,2626250
2004-01,VN-39,Đồng Nai,107,0.0889010449545992,26.532618943057887,2626250
2004-02,VN-39,Đồng Nai,78,0.101726611309696,26.472021998983816,2626250
2004-03,VN-39,Đồng Nai,70,0.5810455745413509,27.646554857540647,2626250
2004-04,VN-39,Đồng Nai,75,1.4156171599002856,28.767194454918315,2626250
2004-05,VN-39,Đồng Nai,102,9.259506077504488,27.645095776410997,2626250
2004-06,VN-39,Đồng Nai,118,11.30064325207509,25.79271604616408,2626250
2004-07,VN-39,Đồng Nai,457,10.60547829584382,25.70360487226873,2626250
2004-08,VN-39,Đồng Nai,201,13.358002401886798,25.438519950327763,2626250
2004-09,VN-39,Đồng Nai,224,7.948659087343957,25.712030150843717,2626250
2004-10,VN-39,Đồng Nai,127,5.915558945812774,25.58288310308729,2626250
2004-11,VN-39,Đồng Nai,128,1.8748816178691077,26.30592063296458,2626250
2004-12,VN-39,Đồng Nai,103,0.1774516369149946,25.74161733446344,2626250
2005-01,VN-39,Đồng Nai,58,0.0277989253049859,25.6357528891711,2626250
2005-02,VN-39,Đồng Nai,53,0.054380953934286,27.14555482848536,2626250
2005-03,VN-39,Đồng Nai,66,0.364842434709495,27.71216782510184,2626250
2005-04,VN-39,Đồng Nai,47,1.204094318069868,28.74537130550251,2626250
2005-05,VN-39,Đồng Nai,79,6.587406713126388,27.22374479167383,2626250
2005-06,VN-39,Đồng Nai,63,10.194064144956693,26.36881240296554,2626250
2005-07,VN-39,Đồng Nai,142,13.112388947206714,25.43751801094174,2626250
2005-08,VN-39,Đồng Nai,247,9.054543494812348,25.91162210938965,2626250
2005-09,VN-39,Đồng Nai,342,12.50911667508536,25.40050554430077,2626250
2005-10,VN-39,Đồng Nai,360,8.799407591158072,25.586015013212386,2626250
2005-11,VN-39,Đồng Nai,407,6.227287046915944,25.174081453808395,2626250
2005-12,VN-39,Đồng Nai,113,6.983007855605447,23.87387120483209,2626250
2006-01,VN-39,Đồng Nai,222,0.9535203706420912,24.88168578687132,2626250
2006-02,VN-39,Đồng Nai,125,0.579671884498378,26.86955022291119,2626250
2006-03,VN-39,Đồng Nai,124,1.3725349860210527,27.218094794074965,2626250
2006-04,VN-39,Đồng Nai,90,3.645789299610448,27.862757429824555,2626250
2006-05,VN-39,Đồng Nai,80,6.810229125810995,26.89345545276016,2626250
2006-06,VN-39,Đồng Nai,223,11.275463487452742,25.885985280061632,2626250
2006-07,VN-39,Đồng Nai,494,14.983125329361409,25.437412587971263,2626250
2006-08,VN-39,Đồng Nai,852,11.832641985557926,25.33847278133841,2626250
2006-09,VN-39,Đồng Nai,473,10.459807127003558,25.38663678263265,2626250
2006-10,VN-39,Đồng Nai,586,8.231912364376477,25.34485058778611,2626250
2006-11,VN-39,Đồng Nai,355,2.362450984323497,26.1219220219668,2626250
2006-12,VN-39,Đồng Nai,401,0.7916670327655089,26.141643213809758,2626250
2007-01,VN-39,Đồng Nai,154,1.2454208559671938,25.66814333328124,2626250
2007-02,VN-39,Đồng Nai,61,0.2120102897223925,26.571569299383576,2626250
2007-03,VN-39,Đồng Nai,154,2.662554128854459,27.213192206931648,2626250
2007-04,VN-39,Đồng Nai,163,2.6601305442934486,28.108276420539763,2626250
2007-05,VN-39,Đồng Nai,167,11.792217798137786,26.20911516000025,2626250
2007-06,VN-39,Đồng Nai,444,9.822325466169325,26.353060539773,2626250
2007-07,VN-39,Đồng Nai,880,13.373848582808971,25.561780283691903,2626250
2007-08,VN-39,Đồng Nai,777,13.34839543035855,25.311273428553555,2626250
2007-09,VN-39,Đồng Nai,754,13.823309004992437,25.540701895599817,2626250
2007-10,VN-39,Đồng Nai,587,10.638957556722756,24.91285101164884,2626250
2007-11,VN-39,Đồng Nai,441,5.904063668656356,24.31207936002769,2626250
2007-12,VN-39,Đồng Nai,311,0.7212245327055654,25.602814934532077,2626250
2008-01,VN-39,Đồng Nai,207,0.8535246301840202,25.79356786266501,2626250
2008-02,VN-39,Đồng Nai,151,1.1826711037044986,26.595934292470425,2626250
2008-03,VN-39,Đồng Nai,136,2.0841771316391817,26.919000964053097,2626250
2008-04,VN-39,Đồng Nai,119,3.1199326295167595,28.00245766651998,2626250
2008-05,VN-39,Đồng Nai,238,12.019783145343231,25.74674875752045,2626250
2008-06,VN-39,Đồng Nai,652,8.00676788334656,25.922725024582817,2626250
2008-07,VN-39,Đồng Nai,1161,9.603173066653303,25.71690774192594,2626250
2008-08,VN-39,Đồng Nai,1356,10.28591846374659,25.573972130918214,2626250
2008-09,VN-39,Đồng Nai,1292,12.142170723070477,25.218554594306312,2626250
2008-10,VN-39,Đồng Nai,873,7.805004795896934,25.58430214759477,2626250
2008-11,VN-39,Đồng Nai,712,7.8867900485537,24.6268480370211,2626250
2008-12,VN-39,Đồng Nai,276,3.78743424386054,24.563637841803864,2626250
2009-01,VN-39,Đồng Nai,378,0.4048182502776328,23.81021866927627,2626250
2009-02,VN-39,Đồng Nai,247,1.5926073512880403,25.952594056994165,2626250
2009-03,VN-39,Đồng Nai,183,1.4024663797230166,27.62859170794253,2626250
2009-04,VN-39,Đồng Nai,204,6.928736802051985,27.402543485968245,2626250
2009-05,VN-39,Đồng Nai,346,9.419408199662977,26.001813059583355,2626250
2009-06,VN-39,Đồng Nai,495,8.116612930756071,26.278274337715462,2626250
2009-07,VN-39,Đồng Nai,511,13.398972409009795,25.68242609900207,2626250
2009-08,VN-39,Đồng Nai,487,9.202307775560884,26.086180371816702,2626250
2009-09,VN-39,Đồng Nai,501,16.075758591638706,25.174331702994373,2626250
2009-10,VN-39,Đồng Nai,417,7.810696173603142,25.33044250808061,2626250
2009-11,VN-39,Đồng Nai,371,1.8015980931349784,25.888065727728502,2626250
2009-12,VN-39,Đồng Nai,180,0.6484646953900822,25.87518962482241,2626250
2010-01,VN-39,Đồng Nai,118,1.731463791515611,25.903049645099266,2626250
2010-02,VN-39,Đồng Nai,76,0.0793838491758037,27.34539201103357,2626250
2010-03,VN-39,Đồng Nai,90,1.1660816978499386,28.283101303049357,2626250
2010-04,VN-39,Đồng Nai,106,1.5303889018315358,28.96125793459981,2626250
2010-05,VN-39,Đồng Nai,182,4.20373982185995,28.9772986346753,2626250
2010-06,VN-39,Đồng Nai,429,9.660178696518148,26.76160464599496,2626250
2010-07,VN-39,Đồng Nai,1389,9.369100792664854,26.07088959251144,2626250
2010-08,VN-39,Đồng Nai,1670,11.318179517749686,25.822215781157382,2626250
2010-09,VN-39,Đồng Nai,1180,8.942099194238427,26.032583096791544,2626250
2010-10,VN-39,Đồng Nai,899,13.688511357846323,24.961180638262764,2626250
2010-11,VN-39,Đồng Nai,452,8.962092446560671,24.91994767921093,2626250
2010-12,VN-39,Đồng Nai,236,2.29489348374424,24.813844926040456,2626250
1998-01,VN-40,Bình Thuận,170,0.0622416536779613,25.66993722807295,1219086
1998-02,VN-40,Bình Thuận,221,0.121870855379919,25.86140051505185,1219086
1998-03,VN-40,Bình Thuận,306,0.1235711990679167,26.77049279545985,1219086
1998-04,VN-40,Bình Thuận,355,1.736815839985208,27.17775392590125,1219086
1998-05,VN-40,Bình Thuận,383,4.0315646088125545,27.377171676003933,1219086
1998-06,VN-40,Bình Thuận,777,6.239086213318999,26.01377057619977,1219086
1998-07,VN-40,Bình Thuận,1147,5.071629830183759,25.761499460136005,1219086
1998-08,VN-40,Bình Thuận,1490,5.890023310642398,25.62992152011477,1219086
1998-09,VN-40,Bình Thuận,1444,7.643226018662944,24.99659465175214,1219086
1998-10,VN-40,Bình Thuận,1354,6.624011471686088,24.70355298400578,1219086
1998-11,VN-40,Bình Thuận,1184,8.277924888983414,23.86247157731557,1219086
1998-12,VN-40,Bình Thuận,1046,4.9902887533900095,23.44458808003051,1219086
1999-01,VN-40,Bình Thuận,702,0.97839201148075,23.941007793292727,1219086
1999-02,VN-40,Bình Thuận,211,0.388607211393226,24.53126868882413,1219086
1999-03,VN-40,Bình Thuận,352,1.2377582638993396,25.735630384877343,1219086
1999-04,VN-40,Bình Thuận,301,6.704515532939388,25.36471557374799,1219086
1999-05,VN-40,Bình Thuận,488,6.03185200746164,25.107523699035557,1219086
1999-06,VN-40,Bình Thuận,343,6.014202871650969,24.801695839827172,1219086
1999-07,VN-40,Bình Thuận,264,6.057549156161779,24.920597758480515,1219086
1999-08,VN-40,Bình Thuận,200,6.342493163611763,24.98463175537689,1219086
1999-09,VN-40,Bình Thuận,129,4.953536623789823,25.00751626315677,1219086
1999-10,VN-40,Bình Thuận,181,7.850087310318761,24.42128612880777,1219086
1999-11,VN-40,Bình Thuận,130,6.109766478639493,23.97122473215852,1219086
1999-12,VN-40,Bình Thuận,118,3.7753109864704326,22.776824046972564,1219086
2000-01,VN-40,Bình Thuận,81,0.3376362282149955,23.975837207349272,1219086
2000-02,VN-40,Bình Thuận,95,1.206556020221491,24.26680541053573,1219086
2000-03,VN-40,Bình Thuận,139,1.7146182885229893,25.296427417688555,1219086
2000-04,VN-40,Bình Thuận,166,2.5456669793915,25.755349639743496,1219086
2000-05,VN-40,Bình Thuận,397,4.75157409188609,26.001804410600705,1219086
2000-06,VN-40,Bình Thuận,244,6.270301365003682,25.094602434659627,1219086
2000-07,VN-40,Bình Thuận,254,5.842870398166391,24.879183075846743,1219086
2000-08,VN-40,Bình Thuận,169,5.843709743764667,25.01796291520306,1219086
2000-09,VN-40,Bình Thuận,152,5.206372147991996,24.95197918916516,1219086
2000-10,VN-40,Bình Thuận,160,8.695544593581888,24.14379204211921,1219086
2000-11,VN-40,Bình Thuận,200,3.803265439528035,24.258471915210738,1219086
2000-12,VN-40,Bình Thuận,109,4.001136010747227,23.71939140758959,1219086
2001-01,VN-40,Bình Thuận,104,0.9591455734026584,23.75369073473057,1219086
2001-02,VN-40,Bình Thuận,130,0.7962993679259368,24.46731710769924,1219086
2001-03,VN-40,Bình Thuận,127,3.000900264979126,25.4628928736828,1219086
2001-04,VN-40,Bình Thuận,305,2.064571894558888,26.48960987556759,1219086
2001-05,VN-40,Bình Thuận,408,5.018828512526819,26.162882103033333,1219086
2001-06,VN-40,Bình Thuận,616,5.730685919519847,25.305424114386536,1219086
2001-07,VN-40,Bình Thuận,531,3.957371915391167,25.72721928033764,1219086
2001-08,VN-40,Bình Thuận,461,6.514723724358226,25.18711427073584,1219086
2001-09,VN-40,Bình Thuận,436,6.291689412173967,25.41079053273162,1219086
2001-10,VN-40,Bình Thuận,206,7.869858640427273,24.55762539338455,1219086
2001-11,VN-40,Bình Thuận,160,1.749272769812521,23.712253214142496,1219086
2001-12,VN-40,Bình Thuận,106,0.9109427399078434,23.924373650529475,1219086
2002-01,VN-40,Bình Thuận,55,0.0220176990249623,24.00144823957224,1219086
2002-02,VN-40,Bình Thuận,26,0.0826654880780417,24.75033839887882,1219086
2002-03,VN-40,Bình Thuận,48,0.2093335788670247,25.886289718980024,1219086
2002-04,VN-40,Bình Thuận,40,0.8124542148760422,26.935575728490267,1219086
2002-05,VN-40,Bình Thuận,58,2.857177238123497,27.276445104689223,1219086
2002-06,VN-40,Bình Thuận,105,5.735183345849437,25.953507943395444,1219086
2002-07,VN-40,Bình Thuận,124,3.925717781263694,26.31730673120139,1219086
2002-08,VN-40,Bình Thuận,128,7.80104754600109,24.97363320097632,1219086
2002-09,VN-40,Bình Thuận,75,5.782596375003704,24.77532740191537,1219086
2002-10,VN-40,Bình Thuận,164,7.789404106200869,24.486046996195995,1219086
2002-11,VN-40,Bình Thuận,83,5.990003629083417,24.28869034971453,1219086
2002-12,VN-40,Bình Thuận,20,2.5439370432041994,24.46758143978687,1219086
2003-01,VN-40,Bình Thuận,10,0.0533765399530046,23.388265727654883,1219086
2003-02,VN-40,Bình Thuận,2,0.0766505125188062,25.04571453335277,1219086
2003-03,VN-40,Bình Thuận,14,0.3261132452115651,26.24141383532616,1219086
2003-04,VN-40,Bình Thuận,13,0.6039684419822894,27.097947259205068,1219086
2003-05,VN-40,Bình Thuận,28,7.53535646308141,25.8459756128151,1219086
2003-06,VN-40,Bình Thuận,81,5.14239929697412,25.61481168322892,1219086
2003-07,VN-40,Bình Thuận,77,6.822703567667582,25.0409888093885,1219086
2003-08,VN-40,Bình Thuận,64,5.120362634980612,25.553433528868005,1219086
2003-09,VN-40,Bình Thuận,22,7.11179647332096,24.9682516347701,1219086
2003-10,VN-40,Bình Thuận,64,8.161738685798612,24.255636746401805,1219086
2003-11,VN-40,Bình Thuận,86,2.931200844071081,24.536185253557804,1219086
2003-12,VN-40,Bình Thuận,62,1.5168538807626708,23.19321595189956,1219086
2004-01,VN-40,Bình Thuận,52,0.1341401361640526,24.294243512514484,1219086
2004-02,VN-40,Bình Thuận,35,0.0419531774183863,24.55074597920025,1219086
2004-03,VN-40,Bình Thuận,34,0.575335384253807,25.756355176111555,1219086
2004-04,VN-40,Bình Thuận,118,2.0519677903820024,26.7291431113111,1219086
2004-05,VN-40,Bình Thuận,160,6.2370413578948565,26.370477603126275,1219086
2004-06,VN-40,Bình Thuận,245,6.625471489677799,25.27991346601463,1219086
2004-07,VN-40,Bình Thuận,303,5.799479206836157,25.13039904646096,1219086
2004-08,VN-40,Bình Thuận,170,5.764457487958308,25.145171638850933,1219086
2004-09,VN-40,Bình Thuận,156,4.75199851655832,25.194918508641205,1219086
2004-10,VN-40,Bình Thuận,112,4.272972270547443,24.530103376985483,1219086
2004-11,VN-40,Bình Thuận,135,0.8455401487693467,25.514973575585923,1219086
2004-12,VN-40,Bình Thuận,135,0.2926835096627351,24.25626088956016,1219086
2005-01,VN-40,Bình Thuận,43,0.032808933245427,23.800433619938318,1219086
2005-02,VN-40,Bình Thuận,57,0.0605193468417679,25.22977862846578,1219086
2005-03,VN-40,Bình Thuận,92,0.310158026510539,25.77796107018243,1219086
2005-04,VN-40,Bình Thuận,108,1.3208320129081856,26.823374417208026,1219086
2005-05,VN-40,Bình Thuận,145,4.246113943983215,26.294509794931763,1219086
2005-06,VN-40,Bình Thuận,325,4.980591803205108,26.09307938190588,1219086
2005-07,VN-40,Bình Thuận,364,6.909485622060094,24.98484523032326,1219086
2005-08,VN-40,Bình Thuận,363,4.535727005573445,25.580243183344788,1219086
2005-09,VN-40,Bình Thuận,326,6.805058992422159,24.86993748509548,1219086
2005-10,VN-40,Bình Thuận,238,6.509834911986284,24.66869006411041,1219086
2005-11,VN-40,Bình Thuận,348,4.028904153348005,24.408197814281067,1219086
2005-12,VN-40,Bình Thuận,193,7.55271997137593,23.033318291089845,1219086
2006-01,VN-40,Bình Thuận,9,0.9985966121887764,23.53898750715086,1219086
2006-02,VN-40,Bình Thuận,4,0.4139383517209445,25.163668832951632,1219086
2006-03,VN-40,Bình Thuận,29,1.2769221781230409,25.46062817168236,1219086
2006-04,VN-40,Bình Thuận,61,2.6406797739456302,26.44036448490015,1219086
2006-05,VN-40,Bình Thuận,9,5.13653694791775,25.87331239084181,1219086
2006-06,VN-40,Bình Thuận,16,6.711383477004955,25.38538834520252,1219086
2006-07,VN-40,Bình Thuận,36,8.259179458815916,25.07790985664603,1219086
2006-08,VN-40,Bình Thuận,31,5.843850041678195,25.02579569687266,1219086
2006-09,VN-40,Bình Thuận,29,6.765697191249691,24.860279475804955,1219086
2006-10,VN-40,Bình Thuận,65,5.408984399037064,24.590797943462444,1219086
2006-11,VN-40,Bình Thuận,104,2.5446308476137576,24.88649354292094,1219086
2006-12,VN-40,Bình Thuận,41,0.8522545760263628,24.7856252698238,1219086
2007-01,VN-40,Bình Thuận,220,1.000909477511617,24.24755534623691,1219086
2007-02,VN-40,Bình Thuận,111,0.1862254307071731,24.657631210630274,1219086
2007-03,VN-40,Bình Thuận,135,1.453913622513396,25.73733252294668,1219086
2007-04,VN-40,Bình Thuận,165,1.4931870161875538,26.93027816872448,1219086
2007-05,VN-40,Bình Thuận,282,7.976448143278334,25.460734584309968,1219086
2007-06,VN-40,Bình Thuận,478,7.213764525927276,25.533992472052976,1219086
2007-07,VN-40,Bình Thuận,603,6.334011574050462,25.032073414790094,1219086
2007-08,VN-40,Bình Thuận,451,7.990274765552272,24.7714567375898,1219086
2007-09,VN-40,Bình Thuận,311,10.83209301737356,24.86005732574004,1219086
2007-10,VN-40,Bình Thuận,273,7.648666393453274,24.194150375620936,1219086
2007-11,VN-40,Bình Thuận,202,5.651936755605836,23.171833348160185,1219086
2007-12,VN-40,Bình Thuận,118,0.7698688714491582,23.97409032865388,1219086
2008-01,VN-40,Bình Thuận,68,1.1671731791741256,23.754481062902936,1219086
2008-02,VN-40,Bình Thuận,30,0.8355817266192815,24.50854309368831,1219086
2008-03,VN-40,Bình Thuận,43,1.43830717343863,25.22783634481408,1219086
2008-04,VN-40,Bình Thuận,57,2.2376888035258373,26.47467898867667,1219086
2008-05,VN-40,Bình Thuận,92,7.102175812145248,25.18623839660107,1219086
2008-06,VN-40,Bình Thuận,82,5.039040329234373,25.289658261145995,1219086
2008-07,VN-40,Bình Thuận,105,5.208976689413047,25.344484739952456,1219086
2008-08,VN-40,Bình Thuận,132,5.887278092799774,24.983458136447,1219086
2008-09,VN-40,Bình Thuận,163,6.700832007260612,24.72934642293564,1219086
2008-10,VN-40,Bình Thuận,256,7.811319313376138,24.660751645725217,1219086
2008-11,VN-40,Bình Thuận,240,6.3630175473492026,23.857927207559342,1219086
2008-12,VN-40,Bình Thuận,188,2.722450758519109,23.43901467241066,1219086
2009-01,VN-40,Bình Thuận,83,0.4216185767290506,22.485617783229777,1219086
2009-02,VN-40,Bình Thuận,54,0.8818356597221757,24.675040790967657,1219086
2009-03,VN-40,Bình Thuận,57,1.0837946352692782,26.02934710417665,1219086
2009-04,VN-40,Bình Thuận,58,4.899026644851331,26.434531073857123,1219086
2009-05,VN-40,Bình Thuận,85,6.928397966315922,25.0207733661956,1219086
2009-06,VN-40,Bình Thuận,101,4.083541823528096,25.85015424573584,1219086
2009-07,VN-40,Bình Thuận,104,6.988238192795352,25.213919089143943,1219086
2009-08,VN-40,Bình Thuận,90,5.835118968074357,25.51879375450365,1219086
2009-09,VN-40,Bình Thuận,118,7.718624529208506,24.82465934768774,1219086
2009-10,VN-40,Bình Thuận,115,5.536287581047656,24.566809854193284,1219086
2009-11,VN-40,Bình Thuận,123,1.8462416176874608,24.807675161389184,1219086
2009-12,VN-40,Bình Thuận,122,0.3027887549667489,24.423054479991777,1219086
2010-01,VN-40,Bình Thuận,100,2.0044039468642185,24.13642321685337,1219086
2010-02,VN-40,Bình Thuận,46,0.0673563023604032,25.117402171288717,1219086
2010-03,VN-40,Bình Thuận,78,0.7679925628583567,26.372422693787485,1219086
2010-04,VN-40,Bình Thuận,75,1.3277244609172976,27.15703138305414,1219086
2010-05,VN-40,Bình Thuận,75,3.1415203765534225,27.52403543737646,1219086
2010-06,VN-40,Bình Thuận,143,6.868665535550881,26.033556917519917,1219086
2010-07,VN-40,Bình Thuận,297,7.96941039729905,25.26381195513649,1219086
2010-08,VN-40,Bình Thuận,345,5.821757708557482,25.192161290262217,1219086
2010-09,VN-40,Bình Thuận,379,6.520415167282063,25.127546396203748,1219086
2010-10,VN-40,Bình Thuận,336,13.119824919277168,24.19835191431992,1219086
2010-11,VN-40,Bình Thuận,201,8.04623082063574,23.94591620973524,1219086
2010-12,VN-40,Bình Thuận,142,1.6480798186451755,23.628537510556725,1219086
1998-01,VN-41,Long An,0,0.0167013197841604,28.17314770222115,1493819
1998-02,VN-41,Long An,18,0.1133911644495951,28.336613873762836,1493819
1998-03,VN-41,Long An,11,0.0231751375510425,29.644687177619254,1493819
1998-04,VN-41,Long An,17,1.837047281374784,30.099454258956488,1493819
1998-05,VN-41,Long An,108,4.27536031888555,30.029221145754544,1493819
1998-06,VN-41,Long An,259,8.315637064459093,27.545710872271457,1493819
1998-07,VN-41,Long An,788,7.910703127094683,27.374073679947468,1493819
1998-08,VN-41,Long An,843,9.34305278456666,27.17023282022396,1493819
1998-09,VN-41,Long An,900,12.790192979693956,26.44167500302774,1493819
1998-10,VN-41,Long An,742,9.638518763036965,26.32286347193116,1493819
1998-11,VN-41,Long An,481,7.770008158486588,25.66300415355571,1493819
1998-12,VN-41,Long An,61,3.631651363137367,25.02349960373621,1493819
1999-01,VN-41,Long An,11,2.089906544503574,25.72438536962958,1493819
1999-02,VN-41,Long An,4,0.8486837955382801,26.4928017281264,1493819
1999-03,VN-41,Long An,7,1.7705880698195706,28.361947142452863,1493819
1999-04,VN-41,Long An,2,7.468341669015087,27.110205428655338,1493819
1999-05,VN-41,Long An,8,8.378086761575497,26.62301632625657,1493819
1999-06,VN-41,Long An,11,7.756397067568273,26.28734413540028,1493819
1999-07,VN-41,Long An,18,8.54044538486369,26.283413993911665,1493819
1999-08,VN-41,Long An,22,8.05087701643999,26.643132811985154,1493819
1999-09,VN-41,Long An,60,6.796424197331464,26.7265766224074,1493819
1999-10,VN-41,Long An,110,9.633515034356444,26.190073842354096,1493819
1999-11,VN-41,Long An,7,6.197647386940454,25.85264682526521,1493819
1999-12,VN-41,Long An,30,2.963390937497952,24.56107110494841,1493819
2000-01,VN-41,Long An,24,0.6837139399336174,26.45031482786332,1493819
2000-02,VN-41,Long An,16,0.6992678360671419,27.23323092245391,1493819
2000-03,VN-41,Long An,26,2.2105664813235086,28.06803904206371,1493819
2000-04,VN-41,Long An,41,4.1254250696052885,27.95001379968888,1493819
2000-05,VN-41,Long An,117,6.773868505462923,27.551411940158054,1493819
2000-06,VN-41,Long An,333,9.24486226718875,26.51938297786866,1493819
2000-07,VN-41,Long An,333,6.235227345944422,26.552720578186022,1493819
2000-08,VN-41,Long An,335,9.312272962938136,26.481668037454977,1493819
2000-09,VN-41,Long An,184,6.718793094449304,26.67074206091776,1493819
2000-10,VN-41,Long An,153,10.660973771480576,25.89039571332833,1493819
2000-11,VN-41,Long An,54,5.693350264986987,25.997470908675236,1493819
2000-12,VN-41,Long An,24,4.146460211031421,25.666475080747205,1493819
2001-01,VN-41,Long An,22,1.3279202327126045,25.795488236796825,1493819
2001-02,VN-41,Long An,15,0.9934399513843823,26.861874647791748,1493819
2001-03,VN-41,Long An,22,3.8195880004824185,27.66456112209468,1493819
2001-04,VN-41,Long An,15,3.562696700403813,28.440142295952704,1493819
2001-05,VN-41,Long An,66,4.862714721497089,28.11193948386195,1493819
2001-06,VN-41,Long An,136,6.6186025285602,26.918491710128013,1493819
2001-07,VN-41,Long An,80,5.838221802988729,26.99832871119832,1493819
2001-08,VN-41,Long An,72,8.411113238726411,26.724020073947777,1493819
2001-09,VN-41,Long An,80,9.829562934480254,26.84865372864833,1493819
2001-10,VN-41,Long An,102,10.514239228303031,26.30245245730884,1493819
2001-11,VN-41,Long An,32,1.6413833546685763,25.80914823537129,1493819
2001-12,VN-41,Long An,8,0.7903593740088813,26.738872348918484,1493819
2002-01,VN-41,Long An,5,0.0201327422591334,26.76812030010695,1493819
2002-02,VN-41,Long An,5,0.0239472281162941,27.486283549914035,1493819
2002-03,VN-41,Long An,12,0.1518545971441236,28.98961023686622,1493819
2002-04,VN-41,Long An,11,1.1029263232119904,30.065622716855373,1493819
